tconst,language,title type,primary title,original title,isAdult,start year,end year,runtime minutes,genres,averageRating,numVotes
tt0154206,English,movie,Bara-Dari,Bara-Dari,0,1955,\N,129,"Musical,Romance",6.1,22
tt0154209,English,movie,Bazar,Bazar,0,1949,\N,148,"Drama,Family",6.2,11
tt0154251,English,movie,Boys Will Be Girls,Boys Will Be Girls,0,1938,\N,66,Comedy,4.9,37
tt0154285,English,movie,Carnival Lady,Carnival Lady,0,1933,\N,64,"Drama,Music,Romance",5.8,41
tt0154299,English,movie,Celebration at Big Sur,Celebration at Big Sur,0,1971,\N,82,"Documentary,Music",6.1,143
tt0154330,English,movie,Cindy and Donna,Cindy and Donna,0,1970,\N,80,Drama,4.5,509
tt0154339,English,movie,City of Fear,City of Fear,0,1965,\N,90,Drama,4.9,76
tt0154352,English,movie,Condo Painting,Condo Painting,0,2000,\N,86,Documentary,7.1,77
tt0154378,English,movie,Dance Me to My Song,Dance Me to My Song,0,1998,\N,101,"Drama,Romance",7.2,448
tt0154409,English,movie,Diamond Walkers,Diamond Walkers,0,1965,\N,92,"Action,Adventure,Drama",4.3,40
tt0154433,English,movie,Dueña y señora,Due√±a y se√±ora,0,1948,\N,89,Drama,7.4,19
tt0154443,English,movie,8 ½ Women,8 ¬Ω Women,0,1999,\N,118,"Comedy,Drama",5.6,4076
tt0154445,English,movie,Eisenstein: The Master's House,Dom mastera,0,1998,\N,105,"Biography,Documentary",7.8,17
tt0154506,English,movie,Following,Following,0,1998,\N,69,"Crime,Mystery,Thriller",7.5,94990
tt0154559,English,movie,Haathon Ki Lakeeren,Haathon Ki Lakeeren,0,1986,\N,139,"Drama,Family,Musical",7.4,48
tt0154587,English,movie,"Hey There, It's Yogi Bear","Hey There, It's Yogi Bear",0,1964,\N,89,"Adventure,Animation,Comedy",6.5,1053
tt0154612,English,movie,Honeymoon,Honeymoon,0,1997,\N,93,"Comedy,Drama,Romance",5.6,46
tt0154620,English,movie,Hum Naujawan,Hum Naujawan,0,1985,\N,137,"Drama,Thriller",5.2,89
tt0154625,English,movie,I'm Watching You,I'm Watching You,0,1997,\N,92,"Crime,Drama,Thriller",5.1,222
tt0154655,English,movie,Island for Two,Isla para dos,0,1959,\N,95,"Drama,Romance",7.4,20
tt0154676,English,movie,"Je t'aime, tu danses","Je t'aime, tu danses",0,1975,\N,93,Drama,7.1,13
tt0154684,English,movie,"Johnny Cash! The Man, His World, His Music","Johnny Cash! The Man, His World, His Music",0,1969,\N,94,"Documentary,Music",7,225
tt0154720,English,movie,Kasak,Kasak,0,1992,\N,150,"Drama,Romance",5.5,42
tt0154722,English,movie,The Christine Keeler Story,The Keeler Affair,0,1963,\N,90,"Biography,Drama",6.6,36
tt0154730,English,movie,Khanjar,Khanjar,0,1980,\N,134,Thriller,5.9,21
tt0154853,English,movie,Matinee Wives,Matinee Wives,0,1970,\N,93,Drama,6.9,19
tt0154857,English,movie,Mawaali,Mawaali,0,1983,\N,150,"Action,Drama",4.8,117
tt0154865,English,movie,Memsaab,Memsaab,0,1971,\N,138,Thriller,6.3,22
tt0154870,English,movie,The Giraffe,Meschugge,0,1998,\N,103,Thriller,6.4,389
tt0154874,English,movie,The Midnight Graduate,The Midnight Graduate,0,1970,\N,70,"Drama,Romance",8.2,12
tt0154887,English,movie,Mob Queen,Mob Queen,0,1998,\N,87,Comedy,7.6,108
tt0154893,English,movie,Moment of Impact,Moment of Impact,0,1998,\N,117,Documentary,7.2,18
tt0154901,English,movie,Moving Targets,Moving Targets,0,1999,\N,90,"Crime,Thriller",4.8,114
tt0154954,English,movie,Nishan,Nishan,0,1965,\N,138,Drama,4.5,16
tt0154965,English,movie,O.K. Garage,O.K. Garage,0,1998,\N,90,"Comedy,Crime,Drama",5,328
tt0154992,English,movie,Parda Hai Parda,Parda Hai Parda,0,1992,\N,128,"Crime,Romance,Thriller",7.7,30
tt0155004,English,movie,Paulina,Paulina,0,1998,\N,88,Documentary,7.7,30
tt0155106,English,movie,Resham Ki Dori,Resham Ki Dori,0,1974,\N,139,"Drama,Family",7,65
tt0155150,English,movie,Secrets of a Chambermaid,Secrets of a Chambermaid,0,2000,\N,99,Drama,4.9,406
tt0155166,English,movie,Shell Shock,Shell Shock,0,1964,\N,84,"Drama,War",4.5,69
tt0155171,English,movie,Shooting Indians: A Journey with Jeffrey Thomas,Shooting Indians: A Journey with Jeffrey Thomas,0,1997,\N,56,Documentary,7.2,8
tt0155175,English,movie,Sikka,Sikka,0,1989,\N,180,"Action,Drama",4.5,44
tt0155188,English,movie,Soggadu,Soggadu,0,1975,\N,155,"Drama,Family",7.6,12
tt0155197,English,movie,Speedway Junky,Speedway Junky,0,1999,\N,105,"Crime,Drama,Romance",5.9,1864
tt0155198,English,movie,$pent,$pent,0,1999,\N,91,Drama,4.5,161
tt0155208,English,movie,Steel Heel,Steel Heel,0,1993,\N,95,"Action,Drama",2.2,5
tt0155213,English,movie,Stuart Bliss,Stuart Bliss,0,1998,\N,88,"Action,Drama,Thriller",6.4,87
tt0155246,English,movie,Teen Sau Din Ke Baad,Teen Sau Din Ke Baad,0,1938,\N,158,Adventure,7.2,14
tt0155267,English,movie,The Thomas Crown Affair,The Thomas Crown Affair,0,1999,\N,113,"Crime,Romance,Thriller",6.8,95847
tt0155304,English,movie,UFO Kidnapped,UFO Kidnapped,0,1984,\N,51,"Adventure,Sci-Fi,Thriller",7.1,95
tt0155309,English,movie,Umang,Umang,0,1970,\N,134,"Drama,Family",4.6,14
tt0155388,English,movie,The Winslow Boy,The Winslow Boy,0,1999,\N,104,"Drama,Romance",7.3,9252
tt0155499,English,movie,Antarnaad,Antarnaad,0,1991,\N,160,Drama,8.1,126
tt0155516,English,movie,Baby Love,Baby Love,0,1995,\N,90,"Drama,Romance",7.4,25
tt0155528,English,movie,Bamboo Gods and Iron Men,Bamboo Gods and Iron Men,0,1974,\N,96,"Action,Adventure,Comedy",4.7,257
tt0155543,English,movie,Bhakta Kannappa,Bhakta Kannappa,0,1976,\N,148,"Drama,Family",8.4,49
tt0155567,English,movie,Buddimantudu,Buddimantudu,0,1969,\N,187,"Action,Comedy,Drama",7.4,24
tt0155636,English,movie,Colony Mutation,Colony Mutation,0,1995,\N,83,"Horror,Sci-Fi",4.8,45
tt0155667,English,movie,Didn't Do It for Love,Didn't Do It for Love,0,1997,\N,81,Documentary,7,35
tt0155668,English,movie,Dil Diwana,Dil Diwana,0,1974,\N,134,"Comedy,Romance",6.1,40
tt0155671,English,movie,Dirty O'Neil,Dirty O'Neil,0,1974,\N,89,"Comedy,Crime,Drama",5.1,375
tt0155691,English,movie,Ek Nannhi Munni Ladki Thi,Ek Nannhi Munni Ladki Thi,0,1970,\N,136,Drama,6.1,18
tt0155711,English,movie,Flawless,Flawless,0,1999,\N,112,"Crime,Drama",6.4,19171
tt0155713,English,movie,That's the Way I Like It,Forever Fever,0,1998,\N,95,"Comedy,Drama,Music",6.8,610
tt0155723,English,movie,A Good Baby,A Good Baby,0,1999,\N,87,Drama,6.8,336
tt0155728,English,movie,The Green Pack,The Green Pack,0,1934,\N,72,Drama,5.6,10
tt0155732,English,movie,Gunfighter,Gunfighter,0,1999,\N,94,Western,3.6,328
tt0155733,English,movie,Guns and Lipstick,Guns and Lipstick,0,1995,\N,96,"Action,Crime,Drama",4.1,133
tt0155753,English,movie,I'll Be Home for Christmas,I'll Be Home for Christmas,0,1998,\N,86,"Comedy,Family",5.5,11200
tt0155754,English,movie,I'll Remember April,I'll Remember April,0,1999,\N,90,"Drama,Family,War",6.3,734
tt0155759,English,movie,Insaan,Insaan,0,1982,\N,150,"Action,Drama,Family",5.5,37
tt0155774,English,movie,Jawab,Jawab,0,1942,\N,157,Drama,8.5,10
tt0155776,English,movie,Jawbreaker,Jawbreaker,0,1999,\N,86,"Comedy,Crime,Thriller",5.6,27374
tt0155799,English,movie,Karma,Karma,0,1933,\N,68,"Drama,Romance",6.7,23
tt0155815,English,movie,Kraa! The Sea Monster,Kraa! The Sea Monster,0,1998,\N,69,Sci-Fi,3.6,406
tt0155839,English,movie,Love in a 4 Letter World,Love in a 4 Letter World,0,1970,\N,93,"Comedy,Drama",4.6,39
tt0155877,English,movie,Mixing Nia,Mixing Nia,0,1998,\N,92,"Comedy,Drama",5.7,177
tt0155908,English,movie,Nehru,Nehru,0,1984,\N,163,Documentary,4.7,8
tt0155940,English,movie,Palmer's Pick-Up,Palmer's Pick-Up,0,1999,\N,108,Comedy,4.4,252
tt0155944,English,movie,Paranoia,Paranoia,0,1997,\N,91,"Drama,Thriller",4.8,208
tt0155953,English,movie,Pelli Pustakam,Pelli Pustakam,0,1991,\N,151,"Comedy,Drama,Romance",8,259
tt0155975,English,movie,Psycho,Psycho,0,1998,\N,105,"Horror,Mystery,Thriller",4.6,49261
tt0156002,English,movie,Rajat Jayanti,Rajat Jayanti,0,1939,\N,140,Comedy,5.7,9
tt0156005,English,movie,The Random Factor,The Random Factor,0,1995,\N,94,Sci-Fi,4.2,88
tt0156020,English,movie,Ricky 6,Ricky 6,0,2000,\N,111,"Biography,Crime,Drama",6.1,688
tt0156035,English,movie,Sabbath in Paradise,Sabbath in Paradise,0,2000,\N,85,"Documentary,Music",8.5,13
tt0156085,English,movie,Slightly Married,Slightly Married,0,1932,\N,65,"Comedy,Music,Romance",6.2,155
tt0156096,English,movie,Spring Forward,Spring Forward,0,1999,\N,110,Drama,7.5,1487
tt0156098,English,movie,Sree Rama Anjaneya Yuddham,Sree Rama Anjaneya Yuddham,0,1975,\N,166,"Drama,Fantasy",8,38
tt0156106,English,movie,Stonebrook,Stonebrook,0,1999,\N,90,"Drama,Thriller",5.1,426
tt0156155,English,movie,Urban Relics,Urban Relics,0,1998,\N,96,"Comedy,Crime",6.5,18
tt0156246,English,movie,11 x 14,11 x 14,0,1977,\N,81,Drama,7.2,265
tt0156247,English,movie,15 Months in May,15 Months in May,0,1997,\N,91,Drama,7.5,12
tt0156254,English,movie,Adhi Raat Ke Baad,Adhi Raat Ke Baad,0,1965,\N,137,"Action,Drama,Mystery",6.4,35
tt0156287,English,movie,Angulimaal,Angulimaal,0,1960,\N,153,"Action,Adventure,Drama",6.6,38
tt0156310,English,movie,"Baby, It's You","Baby, It's You",0,1998,\N,57,Documentary,6,14
tt0156323,English,movie,Screwed,Screwed,0,2000,\N,81,"Comedy,Crime",5.6,9284
tt0156335,English,movie,Bandi,Bandi,0,1957,\N,135,"Drama,Family",6.3,37
tt0156376,English,movie,Book of Love: The Definitive Reason Why Men Are Dogs,Book of Love: The Definitive Reason Why Men Are Dogs,0,2002,\N,91,"Comedy,Romance",6.7,113
tt0156413,English,movie,The Clown at Midnight,The Clown at Midnight,0,1998,\N,91,"Horror,Mystery,Thriller",4.3,2274
tt0156417,English,movie,Cold Hearts,Cold Hearts,0,1999,\N,90,"Horror,Thriller",4.6,440
tt0156432,English,movie,The Court Dancer: Raj Narkati,The Court Dancer: Raj Narkati,0,1941,\N,144,Drama,6.8,24
tt0156460,English,movie,Defying Gravity,Defying Gravity,0,1997,\N,92,"Drama,Romance,Sport",6.6,1660
tt0156478,English,movie,Dis-moi que je rêve,Dis-moi que je r√™ve,0,1998,\N,97,"Comedy,Drama",7,192
tt0156487,English,movie,Down River,Down River,0,1931,\N,73,"Crime,Drama",6.6,17
tt0156502,English,movie,Edge City,Edge City,0,1998,\N,101,Drama,5.2,138
tt0156515,English,movie,Entropy,Entropy,0,1999,\N,104,"Comedy,Drama,Romance",6.2,2327
tt0156529,English,movie,Fatal Exam,Fatal Exam,0,1990,\N,114,"Crime,Drama,Fantasy",3.6,369
tt0156546,English,movie,Frontline,Frontline,0,1999,\N,91,Drama,4.9,58
tt0156576,English,movie,Goonj Uthi Shehnai,Goonj Uthi Shehnai,0,1959,\N,174,"Musical,Romance",7.5,52
tt0156585,English,movie,Gunaah,Gunaah,0,1993,\N,117,"Action,Thriller",4.7,104
tt0156593,English,movie,Hariyali Aur Rasta,Hariyali Aur Rasta,0,1962,\N,160,"Drama,Musical,Romance",7,91
tt0156605,English,movie,"Heten, mint a gonoszok","Heten, mint a gonoszok",0,1943,\N,93,Comedy,5,14
tt0156611,English,movie,Holi Ayee Re,Holi Ayee Re,0,1970,\N,144,"Drama,Family",5.8,19
tt0156614,English,movie,Horký podzim s vuní manga,Hork√Ω podzim s vun√≠ manga,0,1984,\N,119,Drama,5,9
tt0156615,English,movie,How They Make Adult Movies,How They Make Adult Movies,0,1997,\N,60,Documentary,5.2,232
tt0156623,English,movie,Iraivan Kodutha Varam,Iraivan Kodutha Varam,0,1978,\N,140,Drama,6.9,21
tt0156628,English,movie,"Island, Alicia","Island, Alicia",0,1998,\N,180,Drama,5.8,11
tt0156639,English,movie,The Big Tease,The Big Tease,0,1999,\N,86,Comedy,6.2,2642
tt0156647,English,movie,Deliver Us from Evil,Deliver Us from Evil,0,1975,\N,96,Drama,5.7,107
tt0156650,English,movie,Johnny Vik,Johnny Vik,0,1977,\N,90,"Adventure,Drama",6.9,17
tt0156711,English,movie,Kiss Toledo Goodbye,Kiss Toledo Goodbye,0,1999,\N,96,"Comedy,Thriller",4.7,605
tt0156729,English,movie,Last Night,Last Night,0,1998,\N,95,"Comedy,Drama,Romance",7.1,9903
tt0156734,English,movie,Legacy,Legacy,0,1998,\N,105,Action,4,213
tt0156735,English,movie,Legend of the Mummy,Legend of the Mummy,0,1998,\N,96,"Horror,Thriller",3,1090
tt0156741,English,movie,Apartment 12,Life/Drawing,0,2000,\N,89,"Comedy,Romance",5,647
tt0156748,English,movie,The Lost Chord,The Lost Chord,0,1933,\N,70,Drama,5,11
tt0156757,English,movie,Mad About Mambo,Mad About Mambo,0,2000,\N,92,"Comedy,Drama,Romance",5.9,2054
tt0156774,English,movie,Matamgi Manipur,Matamgi Manipur,0,1972,\N,54,Drama,8.3,25
tt0156788,English,movie,Secret Sins,Melissa,0,1995,\N,81,Drama,4.9,117
tt0156795,English,movie,Michael Madhusudhan,Michael Madhusudhan,0,1950,\N,145,Drama,7.9,12
tt0156803,English,movie,Mortgage,Mortgage,0,1989,\N,92,Drama,7.1,18
tt0156807,English,movie,Mr. Accident,Mr. Accident,0,2000,\N,89,Comedy,4.3,1159
tt0156812,English,movie,My Dog Skip,My Dog Skip,0,2000,\N,95,"Comedy,Drama,Family",7,20851
tt0156820,English,movie,The Red Dwarf,Le nain rouge,0,1998,\N,100,"Comedy,Drama",6,225
tt0156832,English,movie,Naya Daur,Naya Daur,0,1978,\N,124,"Action,Crime,Drama",5.4,61
tt0156841,English,movie,The Next Best Thing,The Next Best Thing,0,2000,\N,108,"Comedy,Drama,Romance",4.6,11462
tt0156843,English,movie,Night of the Ghouls,Night of the Ghouls,0,1959,\N,69,Horror,3.5,2566
tt0156859,English,movie,The Secret Pact,The Secret Pact,0,1999,\N,94,Thriller,5.5,395
tt0156881,English,movie,The Pawn,The Pawn,0,1999,\N,88,"Action,Crime,Drama",4,155
tt0156891,English,movie,Phir Teri Kahani Yaad Aayee,Phir Teri Kahani Yaad Aayee,0,1993,\N,105,"Drama,Romance",5.8,303
tt0156894,English,movie,Pink Angels,Pink Angels,0,1971,\N,81,Comedy,4.6,340
tt0156904,English,movie,The Pornographer,The Pornographer,0,1999,\N,89,Drama,5.3,844
tt0156910,English,movie,Pride Divide,Pride Divide,0,1997,\N,57,"Documentary,History",6.7,49
tt0156934,English,movie,Random Hearts,Random Hearts,0,1999,\N,133,"Drama,Mystery,Romance",5.3,21880
tt0156942,English,movie,Rave,Rave,0,2000,\N,85,Drama,5.4,188
tt0156951,English,movie,Retrato de mujer con hombre al fondo,Retrato de mujer con hombre al fondo,0,1997,\N,96,Drama,5.8,46
tt0156960,English,movie,Riding for Life,Riding for Life,0,1925,\N,60,Western,5.1,22
tt0156974,English,movie,Rocío y José,Roc√≠o y Jos√©,0,1983,\N,85,Romance,5.3,20
tt0156986,English,movie,Sadhi Manse,Sadhi Manse,0,1965,\N,134,Drama,8.9,52
tt0156987,English,movie,The Holy Island,Sagar Sangamey,0,1959,\N,90,Drama,7.1,20
tt0157000,English,movie,Sanctuary,Sanctuary,0,1998,\N,99,"Action,Thriller",4.8,720
tt0157003,English,movie,Saatwan Aasman,Saatwan Aasman,0,1992,\N,130,Drama,5.5,94
tt0157007,English,movie,After Image,After Image,0,2001,\N,92,"Drama,Thriller",3.7,362
tt0157053,English,movie,Some Prefer Cake,Some Prefer Cake,0,1997,\N,94,"Comedy,Drama,Romance",4.7,102
tt0157075,English,movie,The Suburbans,The Suburbans,0,1999,\N,81,"Comedy,Drama",4.2,2433
tt0157079,English,movie,The Survivor,The Survivor,0,1998,\N,88,"Action,Sci-Fi,Thriller",3.5,242
tt0157102,English,movie,Tender Flesh,Tender Flesh,0,1997,\N,93,"Comedy,Horror",3.8,544
tt0157105,English,movie,That's Action,That's Action,0,1977,\N,78,Documentary,3,131
tt0157115,English,movie,To Woody Allen from Europe with Love,To Woody Allen from Europe with Love,0,1980,\N,90,Documentary,7.3,51
tt0157139,English,movie,Unseen Forces,Unseen Forces,0,1920,\N,65,Drama,6.3,40
tt0157179,English,movie,We're Funny That Way,We're Funny That Way,0,1998,\N,86,"Comedy,Documentary",3.8,154
tt0157182,English,movie,Went to Coney Island on a Mission from God... Be Back by Five,Went to Coney Island on a Mission from God... Be Back by Five,0,1998,\N,94,Drama,5.9,370
tt0157191,English,movie,One Last Dance,One Last Dance,0,2003,\N,101,"Drama,Romance",5.3,1587
tt0157197,English,movie,The Worm Eaters,The Worm Eaters,0,1977,\N,90,"Comedy,Horror",3.2,445
tt0157199,English,movie,Yaarron Ka Yaar,Yaarron Ka Yaar,0,1977,\N,150,Action,8,11
tt0157202,English,movie,Yup Yup Man,Yup Yup Man,0,2000,\N,90,"Action,Crime,Drama",4.8,73
tt0157207,English,movie,Zimbo Comes to Town,Zimbo Shaher Mein,0,1960,\N,136,Drama,5.3,8
tt0157249,English,movie,Wrestling with God,Wrestling with God,0,1990,\N,71,"Biography,Drama",7,28
tt0157262,English,movie,2001: A Space Travesty,2001: A Space Travesty,0,2000,\N,99,"Comedy,Sci-Fi",3.4,12449
tt0157299,English,movie,Aimless Walk - Alexander Hammid,Aimless Walk - Alexander Hammid,0,1997,\N,48,Documentary,7.1,14
tt0157337,English,movie,Azaad,Azaad,0,1978,\N,154,"Action,Comedy,Drama",7.2,102
tt0157391,English,movie,White Horses of Summer,Bianchi cavalli d'Agosto,0,1975,\N,89,Drama,6.1,50
tt0157396,English,movie,The Big Muddy,The Big Muddy,0,1998,\N,90,"Comedy,Drama,Romance",6.6,21
tt0157427,English,movie,Lima: Breaking the Silence,Lima: Breaking the Silence,0,1999,\N,90,"Crime,Drama",3.3,189
tt0157429,English,movie,Bunny Yeager's Nude Las Vegas,Bunny Yeager's Nude Las Vegas,0,1963,\N,69,Comedy,5.7,41
tt0157452,English,movie,Chandaneer,Chandaneer,0,1989,\N,130,Drama,6.2,8
tt0157472,English,movie,Clockstoppers,Clockstoppers,0,2002,\N,94,"Action,Adventure,Comedy",5.2,14645
tt0157503,English,movie,Drop Dead Gorgeous,Drop Dead Gorgeous,0,1999,\N,97,"Comedy,Romance,Thriller",6.6,38351
tt0157513,English,movie,The Day the Music Died,The Day the Music Died,0,1977,\N,100,"Documentary,Drama,Music",6.9,40
tt0157515,English,movie,Dead End,Dead End,0,1998,\N,93,"Action,Drama,Thriller",4.8,208
tt0157516,English,movie,Death Drives Through,Death Drives Through,0,1935,\N,60,Drama,5.1,80
tt0157533,English,movie,Devil's Harvest,Devil's Harvest,0,1942,\N,52,Drama,3.6,71
tt0157539,English,movie,Diaries,Diaries,0,1982,\N,200,Documentary,8,29
tt0157553,English,movie,Passion and Romance: Double or Nothing,Passion and Romance: Double or Nothing,0,1997,\N,83,Drama,4.9,81
tt0157566,English,movie,East of Hope Street,East of Hope Street,0,1997,\N,88,Drama,5.8,76
tt0157583,English,movie,Enigma,Enigma,0,2001,\N,119,"Drama,Mystery,Romance",6.4,21406
tt0157676,English,movie,Outside the Law,Fuera de la ley,0,1998,\N,91,"Crime,Drama,Horror",5.2,10
tt0157688,English,movie,The Gathering,The Gathering,0,1998,\N,58,Drama,6.7,109
tt0157736,English,movie,Hari Darshan,Hari Darshan,0,1982,\N,160,Fantasy,8.3,78
tt0157796,English,movie,The Immortal Gentleman,The Immortal Gentleman,0,1935,\N,61,Drama,3.9,20
tt0157797,English,movie,Impact,Impact,0,1963,\N,61,Thriller,5.3,153
tt0157836,English,movie,Island of the Dead,Island of the Dead,0,2000,\N,91,"Horror,Thriller",2.8,924
tt0157872,English,movie,Justine: Crazy Love,Justine: Crazy Love,0,1995,\N,94,Adventure,5.3,110
tt0157873,English,movie,Jyoti,Jyoti,0,1981,\N,144,Drama,5.6,46
tt0157892,English,movie,Kill You Twice,Kill You Twice,0,1998,\N,86,"Crime,Drama",6.9,87
tt0157894,English,movie,The Killing of America,The Killing of America,0,1981,\N,90,"Crime,Documentary",7.6,2205
tt0157913,English,movie,La Cucaracha,La Cucaracha,0,1998,\N,95,"Comedy,Crime,Drama",5.9,394
tt0157918,English,movie,Land of Look Behind,Land of Look Behind,0,1982,\N,90,"Documentary,Music",7.8,114
tt0157919,English,movie,The Language You Cry In,The Language You Cry In,0,1998,\N,53,"Documentary,History",8.5,27
tt0157938,English,movie,Louise Brooks: Looking for Lulu,Louise Brooks: Looking for Lulu,0,1998,\N,60,"Biography,Documentary",7.6,310
tt0157956,English,movie,"Queen: Magic Years, Volume Two - A Visual Anthology","Queen: Magic Years, Volume Two - A Visual Anthology",0,1987,\N,57,"Documentary,Music",8.5,102
tt0157978,English,movie,Marry Me or Die,Marry Me or Die,0,1998,\N,88,"Comedy,Romance",8,84
tt0158011,English,movie,The Eternal,Trance,0,1998,\N,95,Horror,4.5,1565
tt0158033,English,movie,Nora,Nora,0,2000,\N,106,"Biography,Drama",5.9,1790
tt0158043,English,movie,The Old Oregon Trail,The Old Oregon Trail,0,1928,\N,50,"Adventure,Romance,Western",6.1,17
tt0158049,English,movie,One Hell of a Guy,One Hell of a Guy,0,1998,\N,97,"Comedy,Fantasy,Romance",4.3,299
tt0158111,English,movie,The Price of Wisdom,The Price of Wisdom,0,1935,\N,64,Drama,5.4,35
tt0158136,English,movie,The Radio Detective,The Radio Detective,0,1926,\N,198,"Action,Adventure,Mystery",6.1,24
tt0158154,English,movie,River Red,River Red,0,1998,\N,104,Drama,5.9,197
tt0158182,English,movie,Sandstone,Sandstone,0,1975,\N,85,Documentary,6.8,43
tt0158206,English,movie,The Setting Son,The Setting Son,0,1997,\N,95,Drama,7,32
tt0158258,English,movie,Talk of a Million,Talk of a Million,0,1951,\N,73,Comedy,5.1,35
tt0158267,English,movie,Texas Trouble Shooters,Texas Trouble Shooters,0,1942,\N,55,Western,6.6,65
tt0158355,English,movie,Walkabout,Walkabout,0,1996,\N,98,Comedy,7.1,40
tt0158361,English,movie,White Ensign,White Ensign,0,1934,\N,84,"Adventure,Drama",7,10
tt0158369,English,movie,Woman Wanted,Woman Wanted,0,1999,\N,110,"Drama,Romance",5.5,787
tt0158371,English,movie,Sweet and Lowdown,Sweet and Lowdown,0,1999,\N,95,"Comedy,Drama,Music",7.2,35675
tt0158438,English,movie,Via Satellite,Via Satellite,0,1998,\N,90,Comedy,5.9,170
tt0158445,English,movie,12 Bucks,12 Bucks,0,1998,\N,86,Drama,4.5,148
tt0158446,English,movie,2 Seconds,2 secondes,0,1998,\N,100,"Comedy,Drama,Romance",6.6,556
tt0158465,English,movie,Andhi Gali,Andhi Gali,0,1984,\N,152,"Drama,Thriller",5.5,19
tt0158493,English,movie,Belly,Belly,0,1998,\N,96,"Crime,Drama",6.2,11741
tt0158501,English,movie,Blackheart,Blackheart,0,1998,\N,95,"Crime,Drama,Thriller",4.7,234
tt0158502,English,movie,Blazing Guns,Blazing Guns,0,1935,\N,55,Western,5,40
